exec_time,script,slurm_partition,scheme,layout,victim_selection,do_log,matrix_name
13.8121,cc,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.0982,cc,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.3377,cc,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2243,cc,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2633,cc,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.1239,cc,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.7594,cc,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8758,cc,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8368,cc,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9307,cc,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9293,cc,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9762,cc,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8935,cc,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.1237,cc,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9258,cc,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8909,cc,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4416,cc,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4777,cc,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4382,cc,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4247,cc,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4943,cc,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.2133,pagerank,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.8116,pagerank,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.7039,pagerank,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.0487,pagerank,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.4401,pagerank,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.2393,pagerank,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.9939,pagerank,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.4129,pagerank,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.1603,pagerank,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.9463,pagerank,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.5445,pagerank,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
20.4893,pagerank,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
19.8634,pagerank,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
21.0667,pagerank,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
20.032,pagerank,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
19.4954,pagerank,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.3253,pagerank,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.5139,pagerank,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.2256,pagerank,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.6743,pagerank,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.1017,pagerank,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.5383,pagerank,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.1946,pagerank,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.9513,pagerank,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.1182,pagerank,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.9215,pagerank,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
20.1939,pagerank,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
20.136,pagerank,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
19.6309,pagerank,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
20.9698,pagerank,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
20.8807,pagerank,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.5719,pagerank,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.6104,pagerank,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.9537,pagerank,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.9583,pagerank,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.559,pagerank,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.5709,pagerank,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.1801,pagerank,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.6876,pagerank,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.172,pagerank,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.5712,pagerank,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.7235,pagerank,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.7263,pagerank,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.7594,pagerank,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.5522,pagerank,gpu56,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.4032,pagerank,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.1641,pagerank,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.6845,pagerank,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.0017,pagerank,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.6194,pagerank,gpu56,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.241,pagerank,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.9416,pagerank,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
19.7599,pagerank,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.133,pagerank,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.388,pagerank,gpu56,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
20.1725,pagerank,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.8528,pagerank,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.9696,pagerank,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.7326,pagerank,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.2918,pagerank,gpu56,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
